series,outcome,model,origin,h,actual,pred,lo,hi,err,abs_err,ape,covered,mase_scale,scaled_err
Low income,VLW,Naive,2019,2,1.6536615030381598,1.4200387772773657,1.3113714929999882,1.5287060615547432,0.23362272576079413,0.23362272576079413,14.127602615866367,0,0.03212324168652982,7.272700807738177
Low income,VLW,Naive,2019,3,1.8127532124747345,1.4200387772773657,1.286949078170596,1.5531284763841355,0.3927144351973688,0.3927144351973688,21.6639767892753,0,0.03212324168652982,12.225242988538264
Low income,VLW,Naive,2019,4,1.9500451013099103,1.4200387772773657,1.2663600300660458,1.5737175244886856,0.5300063240325446,0.5300063240325446,27.179182864874335,0,0.03212324168652982,16.499154388107446
Low income,VLW,Drift,2019,1,1.4981914760271204,1.4514889118170968,1.4040021433105898,1.4989756803236038,0.04670256421002361,0.04670256421002361,3.1172627102290495,1,0.03212324168652982,1.4538558924334
Low income,VLW,Drift,2019,2,1.6536615030381598,1.4829390463568277,1.414672515426506,1.5512055772871494,0.17072245668133212,0.17072245668133212,10.323905851812802,0,0.03212324168652982,5.314608604800955
Low income,VLW,Drift,2019,3,1.8127532124747345,1.5143891808965588,1.429442266966682,1.5993360948264357,0.2983640315781757,0.2983640315781757,16.45916440941539,0,0.03212324168652982,9.288104684132428
Low income,VLW,Drift,2019,4,1.9500451013099103,1.5458393154362897,1.446230229475025,1.6454484013975543,0.40420578587362055,0.40420578587362055,20.728022423794304,0,0.03212324168652982,12.582969982233001
Low income,VLW,ETS,2020,1,1.6536615030381598,1.5762894335192839,1.5603034078934361,1.5922754591451316,0.07737206951887599,0.07737206951887599,4.678833568824427,0,0.03365755692197066,2.2988023075545865
Low income,VLW,ETS,2020,2,1.8127532124747345,1.6525555065184916,1.619438843578794,1.685672169458189,0.16019770595624294,0.16019770595624294,8.837259526217816,0,0.03365755692197066,4.759635594693761
Low income,VLW,ETS,2020,3,1.9500451013099103,1.7272962579870323,1.6729721055218778,1.7816204104521869,0.22274884332287792,0.22274884332287792,11.422753410844196,0,0.03365755692197066,6.618093043392406
Low income,VLW,ARIMA,2020,1,1.6536615030381598,1.5763441747768745,1.561455018904646,1.5912333306491029,0.07731732826128535,0.07731732826128535,4.675523262725502,0,0.03365755692197066,2.297175889519625
Low income,VLW,ARIMA,2020,2,1.8127532124747345,1.6544968735266288,1.621203708868736,1.6877900381845214,0.15825633894810576,0.15825633894810576,8.730164583851838,0,0.03365755692197066,4.701955620694522
Low income,VLW,ARIMA,2020,3,1.9500451013099103,1.732649572276383,1.6769394522242311,1.788359692328535,0.2173955290335272,0.2173955290335272,11.148230822327925,0,0.03365755692197066,6.459040670644097
Low income,VLW,Naive,2020,1,1.6536615030381598,1.4981914760271204,1.4176335417618002,1.5787494102924406,0.1554700270110394,0.1554700270110394,9.401562939295914,0,0.03365755692197066,4.619171479720596
Low income,VLW,Naive,2020,2,1.8127532124747345,1.4981914760271204,1.3842653528323445,1.6121175992218963,0.3145617364476141,0.3145617364476141,17.352706054134124,0,0.03365755692197066,9.345946801096472
Low income,VLW,Naive,2020,3,1.9500451013099103,1.4981914760271204,1.3586610409267923,1.6377219111274486,0.45185362528278983,0.45185362528278983,23.171444854237713,0,0.03365755692197066,13.425027441247025
Low income,VLW,Drift,2020,1,1.6536615030381598,1.5311983627071857,1.4815655512332857,1.5808311741810857,0.12246314033097416,0.12246314033097416,7.405574847451003,0,0.03365755692197066,3.638503549585735
Low income,VLW,Drift,2020,2,1.8127532124747345,1.5642052493872507,1.4928907206255886,1.6355197781489128,0.24854796308748384,0.24854796308748384,13.711075582548332,0,0.03365755692197066,7.384610940826756
Low income,VLW,Drift,2020,3,1.9500451013099103,1.597212136067316,1.5085158108160253,1.6859084613186066,0.35283296524259433,0.35283296524259433,18.09357973339102,0,0.03365755692197066,10.483023650842448
Low income,VLW,ETS,2021,1,1.8127532124747345,1.7762698382981026,1.7421975521593207,1.8103421244368845,0.036483374176631944,0.036483374176631944,2.0125946502571948,0,0.03758699144097286,0.9706383186833654
Low income,VLW,ETS,2021,2,1.9500451013099103,1.8999714241582069,1.8356854299541077,1.964257418362306,0.05007367715170341,0.05007367715170341,2.5678214887474784,1,0.03758699144097286,1.3322076397186462
Low income,VLW,ARIMA,2021,1,1.8127532124747345,1.8091315300492,1.777830281608588,1.8404327784898118,0.0036216824255346225,0.0036216824255346225,0.1997890501923521,1,0.03758699144097286,0.09635467715531751
Low income,VLW,ARIMA,2021,2,1.9500451013099103,1.9646015570602398,1.8946098377664224,2.034593276354057,-0.014556455750329489,0.014556455750329489,0.746467645315046,1,0.03758699144097286,0.3872737665952634
Low income,VLW,Naive,2021,1,1.8127532124747345,1.6536615030381598,1.5573523481535585,1.7499706579227612,0.1590917094365747,0.1590917094365747,8.776247552163257,0,0.03758699144097286,4.232626856725538
Low income,VLW,Naive,2021,2,1.9500451013099103,1.6536615030381598,1.5174597900196658,1.7898632160566539,0.2963835982717504,0.2963835982717504,15.198807354386815,0,0.03758699144097286,7.885270592545173
Low income,VLW,Drift,2021,1,1.8127532124747345,1.6906188135998694,1.625065786289939,1.7561718409098,0.1221343988748651,0.1221343988748651,6.737508340042033,0,0.03758699144097286,3.2493794845662674
Low income,VLW,Drift,2021,2,1.9500451013099103,1.7275761241615788,1.6334327561485504,1.8217194921746072,0.22246897714833147,0.22246897714833147,11.408401631269536,0,0.03758699144097286,5.918775848226637
Low income,VLW,ETS,2022,1,1.9500451013099103,1.96708395621401,1.9336174157588981,2.0005504966691223,-0.017038854904099843,0.017038854904099843,0.8737672217249887,1,0.041384013878335436,0.41172552653283584
Low income,VLW,ARIMA,2022,1,1.9500451013099103,1.971844921911309,1.9410262893853036,2.0026635544373144,-0.021799820601398734,0.021799820601398734,1.117913661933002,1,0.041384013878335436,0.5267691206920593
Low income,VLW,Naive,2022,1,1.9500451013099103,1.8127532124747345,1.703099348503993,1.9224070764454761,0.13729188883517573,0.13729188883517573,7.040446846226899,0,0.041384013878335436,3.3175102163555032
Low income,VLW,Drift,2022,1,1.9500451013099103,1.8535272230012836,1.7760599677829425,1.9309944782196247,0.09651787830862668,0.09651787830862668,4.949520308211969,0,0.041384013878335436,2.3322502885384413
Lower middle income,DALY,ETS,2009,1,739579.1818997089,730508.9781141815,718651.3478099387,742366.6084184244,9070.203785527381,9070.203785527381,1.2264006353220136,1,19574.151092671367,0.4633766104382068
Lower middle income,DALY,ETS,2009,2,766970.409887886,754912.9723090016,728616.8055989096,781209.1390190936,12057.437578884419,12057.437578884419,1.5720864095196252,1,19574.151092671367,0.6159877647720196
Lower middle income,DALY,ETS,2009,3,797086.158639021,778818.9697878078,735162.3419910544,822475.5975845612,18267.1888512132,18267.1888512132,2.291745836159466,1,19574.151092671367,0.9332301955129232
Lower middle income,DALY,ETS,2009,4,824639.1072409948,802237.1328513767,738823.2134892537,865651.0522134997,22401.974389618146,22401.974389618146,2.716579191177181,1,19574.151092671367,1.1444672253503512
Lower middle income,DALY,ETS,2009,5,864034.7065912806,825177.4164249065,739970.2728923045,910384.5599575085,38857.29016637418,38857.29016637418,4.497190896378549,1,19574.151092671367,1.9851328408782176
Lower middle income,DALY,ETS,2009,6,917031.3568059762,847649.572289798,738879.5244912665,956419.6200883294,69381.7845161783,69381.7845161783,7.56591189616845,1,19574.151092671367,3.5445616102429645
Lower middle income,DALY,ARIMA,2009,1,739579.1818997089,731027.2583943005,720433.9278912124,741620.5888973885,8551.923505408457,8551.923505408457,1.1563229083114113,1,19574.151092671367,0.4368988195156176
Lower middle income,DALY,ARIMA,2009,2,766970.409887886,756458.3391341526,732770.9320211257,780145.7462471796,10512.070753733395,10512.070753733395,1.3705966512150092,1,19574.151092671367,0.5370383984452409
Lower middle income,DALY,ARIMA,2009,3,797086.158639021,781889.4198740048,742252.8065465876,821526.033201422,15196.738765016198,15196.738765016198,1.9065365268622605,1,19574.151092671367,0.7763677051980002
Lower middle income,DALY,ARIMA,2009,4,824639.1072409948,807320.500613857,749298.4398573681,865342.5613703458,17318.606627137866,17318.606627137866,2.1001437447080264,1,19574.151092671367,0.884769231888785
Lower middle income,DALY,ARIMA,2009,5,864034.7065912806,832751.5813537091,754189.3397034031,911313.8230040151,31283.12523757154,31283.12523757154,3.620586649926041,1,19574.151092671367,1.5981855401782434
Lower middle income,DALY,ARIMA,2009,6,917031.3568059762,858182.6620935613,757128.7296889452,959236.5944981773,58848.69471241499,58848.69471241499,6.4173045202494725,1,19574.151092671367,3.0064493951131372
Lower middle income,DALY,Naive,2009,1,739579.1818997089,705596.1776544483,664557.8569957505,746634.4983131462,33983.004245260614,33983.004245260614,4.594910873230732,1,19574.151092671367,1.7361163753346103
Lower middle income,DALY,Naive,2009,2,766970.409887886,705596.1776544483,647559.2280019019,763633.1273069947,61374.23223343771,61374.23223343771,8.002164287199717,0,19574.151092671367,3.135473510083226
Lower middle income,DALY,Naive,2009,3,797086.158639021,705596.1776544483,634515.7212162801,776676.6340926165,91489.98098457267,91489.98098457267,11.478054159262605,0,19574.151092671367,4.6740203726549785
Lower middle income,DALY,Naive,2009,4,824639.1072409948,705596.1776544483,623519.5363370526,787672.818971844,119042.9295865465,119042.9295865465,14.435760872999328,0,19574.151092671367,6.081639455164756
Lower middle income,DALY,Naive,2009,5,864034.7065912806,705596.1776544483,613831.702979166,797360.6523297307,158438.52893683233,158438.52893683233,18.33705610760604,0,19574.151092671367,8.094273319273206
Lower middle income,DALY,Naive,2009,6,917031.3568059762,705596.1776544483,605073.2321399209,806119.1231689757,211435.17915152793,211435.17915152793,23.056483028885456,0,19574.151092671367,10.801754730027094
Lower middle income,DALY,Drift,2009,1,739579.1818997089,725170.3287471196,709811.6960783743,740528.961415865,14408.85315258929,14408.85315258929,1.948250235434995,1,19574.151092671367,0.7361163753346125
Lower middle income,DALY,Drift,2009,2,766970.409887886,744744.4798397911,722487.7066088789,767001.2530707032,22225.930048094946,22225.930048094946,2.897886249789465,1,19574.151092671367,1.1354735100832247
Lower middle income,DALY,Drift,2009,3,797086.158639021,764318.6309324624,736418.2891496744,792218.9727152504,32767.527706558583,32767.527706558583,4.110914152932634,0,19574.151092671367,1.674020372654979
Lower middle income,DALY,Drift,2009,4,824639.1072409948,783892.7820251337,750952.1847584497,816833.3792918178,40746.325215861085,40746.325215861085,4.941109978665281,0,19574.151092671367,2.0816394551647583
Lower middle income,DALY,Drift,2009,5,864034.7065912806,803466.9331178052,765846.119932539,841087.7463030714,60567.77347347548,60567.77347347548,7.009877382405451,0,19574.151092671367,3.0942733192732055
Lower middle income,DALY,Drift,2009,6,917031.3568059762,823041.0842104765,780979.7363849386,865102.4320360144,93990.27259549976,93990.27259549976,10.24940662038736,0,19574.151092671367,4.801754730027095
Lower middle income,DALY,ETS,2010,1,766970.409887886,772880.2841753269,760574.305742279,785186.2626083748,-5909.874287440907,5909.874287440907,0.7705478870175446,1,20294.593750300828,0.29120436507152575
Lower middle income,DALY,ETS,2010,2,797086.158639021,805516.2558164701,778221.361813495,832811.1498194452,-8430.097177449148,8430.097177449148,1.0576142975362985,1,20294.593750300828,0.415386347771765
Lower middle income,DALY,ETS,2010,3,824639.1072409948,837499.5070605107,792177.7202388657,882821.2938821557,-12860.399819515878,12860.399819515878,1.5595185465485715,1,20294.593750300828,0.6336859942971388
Lower middle income,DALY,ETS,2010,4,864034.7065912806,868843.0923346763,803000.3372034279,934685.8474659247,-4808.385743395658,4808.385743395658,0.5565037731372285,1,20294.593750300828,0.2369293912731997
Lower middle income,DALY,ETS,2010,5,917031.3568059762,899559.8049772643,811075.733147456,988043.8768070725,17471.551828711992,17471.551828711992,1.9052294885057668,1,20294.593750300828,0.8608968498545584
Lower middle income,DALY,ETS,2010,6,974544.7431107,929662.1824594281,816692.108745214,1042632.2561736422,44882.56065127195,44882.56065127195,4.605489996078474,1,20294.593750300828,2.2115525545125365
Lower middle income,DALY,ARIMA,2010,1,766970.409887886,773562.1861449695,762557.6838812951,784566.6884086439,-6591.776257083518,6591.776257083518,0.8594563978090223,1,20294.593750300828,0.3248045434260446
Lower middle income,DALY,ARIMA,2010,2,797086.158639021,807545.1903902302,782938.3752701038,832152.0055103565,-10459.031751209171,10459.031751209171,1.312158245109584,1,20294.593750300828,0.5153604886056976
Lower middle income,DALY,ARIMA,2010,3,824639.1072409948,841528.1946354908,800353.1174528428,882703.2718181388,-16889.08739449596,16889.08739449596,2.0480580227394243,1,20294.593750300828,0.8321963771383999
Lower middle income,DALY,ARIMA,2010,4,864034.7065912806,875511.1988807514,815237.05764144,935785.3401200628,-11476.492289470742,11476.492289470742,1.328244363556513,1,20294.593750300828,0.5654950491088606
Lower middle income,DALY,ARIMA,2010,5,917031.3568059762,909494.203126012,827882.6300869089,991105.7761651151,7537.153679964249,7537.153679964249,0.8219079559303386,1,20294.593750300828,0.3713872656284399
Lower middle income,DALY,ARIMA,2010,6,974544.7431107,943477.2073712726,838500.9463572671,1048453.4683852781,31067.535739427432,31067.535739427432,3.187902449738875,1,20294.593750300828,1.5308281664404795
Lower middle income,DALY,Naive,2010,1,766970.409887886,739579.1818997089,696897.2071468156,782261.1566526023,27391.227988177096,27391.227988177096,3.5713539446953475,1,20294.593750300828,1.349681019743057
Lower middle income,DALY,Naive,2010,2,797086.158639021,739579.1818997089,679217.7543353011,799940.6094641167,57506.97673931206,57506.97673931206,7.214650024471875,1,20294.593750300828,2.8336106377325057
Lower middle income,DALY,Naive,2010,3,824639.1072409948,739579.1818997089,665651.8330603256,813506.5307390923,85059.92534128588,85059.92534128588,10.31480614906464,0,20294.593750300828,4.191260312368906
Lower middle income,DALY,Naive,2010,4,864034.7065912806,739579.1818997089,654215.2323939223,824943.1314054956,124455.52469157171,124455.52469157171,14.403996013373527,0,20294.593750300828,6.132447203567546
Lower middle income,DALY,Naive,2010,5,917031.3568059762,739579.1818997089,644139.3849383097,835018.9788611082,177452.17490626732,177452.17490626732,19.35072051672627,0,20294.593750300828,8.743815081473949
Lower middle income,DALY,Naive,2010,6,974544.7431107,739579.1818997089,635030.1225407661,844128.2412586517,234965.56121099112,234965.56121099112,24.11028974010904,0,20294.593750300828,11.57774154545509
Lower middle income,DALY,Drift,2010,1,766970.409887886,759873.7756500097,743601.5639273798,776145.9873726397,7096.634237876278,7096.634237876278,0.9252813598002625,1,20294.593750300828,0.34968101974305765
Lower middle income,DALY,Drift,2010,2,797086.158639021,780168.3694003106,756614.4449762837,803722.2938243374,16917.789238710422,16917.789238710422,2.122454273650489,1,20294.593750300828,0.8336106377325069
Lower middle income,DALY,Drift,2010,3,824639.1072409948,800462.9631506114,770967.0745510111,829958.8517502117,24176.14409038343,24176.14409038343,2.931724178261428,1,20294.593750300828,1.191260312368907
Lower middle income,DALY,Drift,2010,4,864034.7065912806,820757.5569009122,785966.1047916963,855549.0090101281,43277.149690368446,43277.149690368446,5.0087281633745855,0,20294.593750300828,2.1324472035675486
Lower middle income,DALY,Drift,2010,5,917031.3568059762,841052.150651213,801352.0191333416,880752.2821690844,75979.20615476323,75979.20615476323,8.285344398625485,0,20294.593750300828,3.7438150814739513
Lower middle income,DALY,Drift,2010,6,974544.7431107,861346.7444015138,816996.1710987337,905697.317704294,113197.99870918621,113197.99870918621,11.615474764951648,0,20294.593750300828,5.577741545455093
Lower middle income,DALY,ETS,2011,1,797086.158639021,793815.8071848514,781552.1326607687,806079.4817089341,3270.351454169606,3270.351454169606,0.4102883256376631,1,20632.52871400922,0.1585046360288877
Lower middle income,DALY,ETS,2011,2,824639.1072409948,820123.6041612212,792922.659320015,847324.5490024274,4515.503079773625,4515.503079773625,0.5475732402361075,1,20632.52871400922,0.2188535948435471
